dataset,protocol,test_cell,row_index,cycle_number,measurement_source,model,window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,11,1100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.944429615636276,0.9466430693759552,0.002213453739679183,0.0,3.4371830001873604,3.4371830001873604,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,12,1200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9406413624095582,0.9441330415990443,0.0034916791894861188,0.0,3.532190999976592,3.532190999976592,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,13,1300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.936669407796466,0.9391163427688817,0.0024469349724156597,0.0,3.565061000017522,3.565061000017522,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,14,1400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.932810529893884,0.9362486993552241,0.0034381694613401237,0.0,3.6657169998761674,3.6657169998761674,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,15,1600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9247325574445664,0.9302191085255541,0.005486551080987723,0.0,3.471514000011666,3.471514000011666,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,16,1800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9172401327048376,0.9230643986686315,0.005824265963793929,0.0,3.8798999999016814,3.8798999999016814,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,17,1900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.912673480908766,0.9180947230703411,0.005421242161575135,0.0,4.734683999913614,4.734683999913614,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,18,2000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9081863860489504,0.9151790367108825,0.006992650661932109,0.0,3.770116999930906,3.770116999930906,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,19,2100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.905305413630347,0.9110226246497428,0.005717211019395818,0.0,3.58921600013673,3.58921600013673,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,20,2200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9002807104413723,0.9057488861151236,0.005468175673751352,0.0,3.5008239999569923,3.5008239999569923,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,21,2300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.89784288511742,0.9046801893277748,0.006837304210354778,0.0,3.484726999886334,3.484726999886334,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,22,2400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8931279975651788,0.8988701757846022,0.005742178219423355,0.0,3.4679299999424984,3.4679299999424984,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,23,2500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.890899848472318,0.8962389440563251,0.005339095584007136,0.0,3.4092729999883886,3.4092729999883886,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,24,2600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8851014783484051,0.8880241790728958,0.0029227007244906344,0.0,3.4966670000358135,3.4966670000358135,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,25,2700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8841161478338061,0.8891254882630167,0.00500934042921064,0.0,3.536778000125196,3.536778000125196,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,26,2800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8806698616990649,0.8864046323995628,0.005734770700497882,0.0,3.905985000073997,3.905985000073997,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,27,2900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8738680613352823,0.8795695835822225,0.005701522246940205,0.0,3.63801800017427,3.63801800017427,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,28,3000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8732835066906316,0.8762991685602175,0.003015661869585906,0.0,3.4923069999877043,3.4923069999877043,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,29,3100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.869595438303303,0.8752264320931302,0.005630993789827232,0.0,3.5643050000544463,3.5643050000544463,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,30,3200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8641180810185847,0.868676768375877,0.004558687357292368,0.0,3.3873019999646203,3.3873019999646203,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,31,3300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8630814560163735,0.8698135654289297,0.0067321094125561975,0.0,3.4335489999648416,3.4335489999648416,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,32,3500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8542306431987776,0.858416639203464,0.0041859960046863876,0.0,3.5369160000300326,3.5369160000300326,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,33,3600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8547956759563882,0.8579723218542464,0.0031766458978582657,0.0,3.4927199999401637,3.4927199999401637,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,34,3700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8520948857723898,0.8555400868542634,0.003445201081873628,0.0,3.5136930000589928,3.5136930000589928,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,35,3800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8453215584586746,0.8501525111947615,0.004830952736086913,0.0,3.512181999894892,3.512181999894892,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,36,3900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8457360547758919,0.850169848031944,0.004433793256052088,0.0,3.466026000069178,3.466026000069178,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,37,4000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.84308977279618,0.8476240561105346,0.00453428331435457,0.0,3.324612999904275,3.324612999904275,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,38,4100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8376689201961625,0.8405275997339856,0.00285867953782315,0.0,3.315588000077696,3.315588000077696,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,39,4200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8367804142076015,0.839464296589948,0.002683882382346514,0.0,3.4840969999549998,3.4840969999549998,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,40,4300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8340793780956168,0.8396422425845623,0.005562864488945496,0.0,3.643884999974034,3.643884999974034,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,41,4400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8313786571579407,0.8396813500102337,0.008302692852293014,0.0,4.682750000029046,4.682750000029046,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,42,4500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8264381885374987,0.8315982570425879,0.00516006850508921,0.0,3.8980660001470824,3.8980660001470824,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,43,4600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8260077218214709,0.8305852852151501,0.004577563393679207,0.0,3.6987259998113586,3.6987259998113586,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,44,4800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8210040216574294,0.8285888003165245,0.007584778659095126,0.0,3.5850330000357644,3.5850330000357644,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,45,5000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7698442455906362,0.8200089216223105,0.05016467603167429,0.0,3.6824710000473715,3.6824710000473715,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,46,5100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7864779964744758,0.8222929715987373,0.03581497512426146,0.0,3.7599939998926857,3.7599939998926857,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,47,5200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.783159156420534,0.807669559028669,0.024510402608134974,0.0,4.0465170000061335,4.0465170000061335,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,48,5300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.790506101389353,0.8103720872947481,0.019865985905395123,0.0,3.6908360000325047,3.6908360000325047,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,49,5400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.790706350620614,0.8150598500044937,0.02435349938387965,0.0,4.055672000049526,4.055672000049526,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,50,5500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7838002564711534,0.800713050022125,0.01691279355097164,0.0,4.481111000131932,4.481111000131932,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,51,5600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7877724861181763,0.8015384171661748,0.013765931047998503,0.0,3.729393999947206,3.729393999947206,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,52,5700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7866416147796087,0.8059346296755345,0.01929301489592583,0.0,3.87427700002263,3.87427700002263,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,53,5800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7829059691267659,0.804772138987959,0.021866169861193052,0.0,4.376422000177627,4.376422000177627,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,54,5900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7820601667163337,0.804333799956314,0.02227363323998033,0.0,4.382884999813541,4.382884999813541,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,55,6000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.779784332631335,0.8048245134233526,0.02504018079201764,0.0,4.032948000030956,4.032948000030956,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,56,6100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.772249728612505,0.7957685831284824,0.02351885451597746,0.0,3.7408919999961654,3.7408919999961654,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,57,6200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7763484487098992,0.7955807998161913,0.019232351106292178,0.0,4.696227999829716,4.696227999829716,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,58,6300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7740696076025702,0.7944046719837494,0.02033506438117927,0.0,4.6054849999563885,4.6054849999563885,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,59,6400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.765801113483464,0.7853948830195112,0.01959376953604719,0.0,4.3036140000367595,4.3036140000367595,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,60,6500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7699776406616741,0.7873516048145697,0.017373964152895605,0.0,5.460848999973678,5.460848999973678,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,61,6600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7673124073631341,0.7881237711527592,0.020811363789625115,0.0,3.9345360000879737,3.9345360000879737,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,62,6700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7640432571639407,0.7786596817603314,0.014616424596390676,0.0,3.698635000091599,3.698635000091599,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,63,6800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7675400824561465,0.7793636937734303,0.011823611317283822,0.0,3.7584660001357406,3.7584660001357406,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,64,6900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.764988078479678,0.7793578221804831,0.014369743700805127,0.0,3.478484999959619,3.478484999959619,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,65,7000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7569373495320743,0.7715771205789791,0.014639771046904837,0.0,3.544991000126174,3.544991000126174,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,66,7100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.757104409148665,0.7731012806621693,0.015996871513504374,0.0,3.459827000142468,3.459827000142468,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,67,7200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7578567670102214,0.7750306209951472,0.01717385398492577,0.0,3.4591189998991467,3.4591189998991467,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,68,7300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7581685365463312,0.7763312006878197,0.018162664141488483,0.0,3.52013699989584,3.52013699989584,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,69,7400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.6823926290322353,0.7691758942649272,0.08678326523269186,0.0,3.4911210000245774,3.4911210000245774,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,70,7500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7651322683644546,0.7746292976811052,0.00949702931665064,0.0,3.27086899983442,3.27086899983442,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,71,7600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7602308785445442,0.7784792942932595,0.018248415748715274,0.0,3.5048180000103457,3.5048180000103457,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell2,72,7700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7415632912559396,0.7739433432523228,0.032380051996383274,0.0,3.3437300000969117,3.3437300000969117,3100.3994140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,0,0.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,1.0,1.0017155052755033,0.0017155052755033484,0.0,2.1181229999456264,2.1181229999456264,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,1,100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9885292568376656,0.9871203715150655,0.0014088853226000841,0.0,3.6321630000202276,3.6321630000202276,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,2,200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9831500075801718,0.9856109186342571,0.002460911054085302,0.0,3.411033000020325,3.411033000020325,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,3,300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9797136253848632,0.9804559308402151,0.0007423054553519215,0.0,3.403545999844937,3.403545999844937,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,4,400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9740596396292251,0.9751670377920532,0.0011073981628280105,0.0,3.9119999999002175,3.9119999999002175,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,5,500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9700245173895108,0.9734868494830506,0.003462332093539855,0.0,4.3224530002135,4.3224530002135,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,6,600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.96590856330453,0.9687113496668011,0.002802786362271048,0.0,3.433680999933131,3.433680999933131,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,7,700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9637992463866932,0.9651426047326488,0.0013433583459555587,0.0,3.4594790001847286,3.4594790001847286,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,8,800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9598064481643516,0.9607239180444781,0.0009174698801265313,0.0,3.4571460000734078,3.4571460000734078,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,9,900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9565963685583364,0.9563630841772303,0.0002332843811061469,0.0,3.482417999975951,3.482417999975951,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,10,1000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9534397584298558,0.954224727373021,0.0007849689431651541,0.0,3.334717999905479,3.334717999905479,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,11,1100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.950417194012229,0.9520862831514271,0.0016690891391980545,0.0,3.2986379999329074,3.2986379999329074,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,12,1200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.947255430386688,0.9480691612921951,0.0008137309055070707,0.0,3.36163699989811,3.36163699989811,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,13,1300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.943971631477012,0.9469663177281896,0.002994686251177603,0.0,3.376587000047948,3.376587000047948,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,14,1400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9406337144779082,0.9419113032401937,0.0012775887622854532,0.0,3.3992599999237427,3.3992599999237427,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,15,1600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9337310291630696,0.9344679724558076,0.0007369432927379904,0.0,3.3405589999802032,3.3405589999802032,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,16,1800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9265518525846008,0.9274474095490871,0.0008955569644862882,0.0,3.293511000038052,3.293511000038052,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,17,1900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.922614199626746,0.9241119738283348,0.0014977742015888085,0.0,3.406123999866395,3.406123999866395,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,18,2000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.918782277591464,0.9189954036350864,0.0002131260436223359,0.0,3.284972000074049,3.284972000074049,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,19,2100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9160302829007072,0.916535776024175,0.000505493123467815,0.0,3.256718999864461,3.256718999864461,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,20,2200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.911290131371992,0.9108787899139474,0.00041134145804455624,0.0,3.3623090000673983,3.3623090000673983,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,21,2300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9086783087587352,0.908537805458777,0.00014050329995818345,0.0,3.3313579999685317,3.3313579999685317,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,22,2400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9048636815655547,0.9038438802191388,0.0010198013464159938,0.0,3.374369999846749,3.374369999846749,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,23,2500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9021372303491192,0.9030513489505427,0.0009141186014235414,0.0,3.2694710000669147,3.2694710000669147,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,24,2600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8973200715923125,0.8985835460260323,0.001263474433719769,0.0,3.3350329999848327,3.3350329999848327,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,25,2700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8955968441238823,0.894239140014319,0.0013577041095632625,0.0,3.3926609999070934,3.3926609999070934,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,26,2800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8921742678877798,0.8949246540398923,0.0027503861521125383,0.0,3.3782310001697624,3.3782310001697624,3058.8681640625,1,
