cell,cycle_name,cycle_number,capacity_mAh,temp_mean,temp_max,pmax_full_36_42,pmax_voltage_full_36_42,ic_area_full_36_42,ic_mean_full_36_42,ic_std_full_36_42,peak_width_full_36_42,q_delta_window_full_36_42,charge_time_window_full_36_42,dva_mean_full_36_42,dva_std_full_36_42,dva_abs_mean_full_36_42,temp_mean_window_full_36_42,temp_max_window_full_36_42,pmax_medium_37_40,pmax_voltage_medium_37_40,ic_area_medium_37_40,ic_mean_medium_37_40,ic_std_medium_37_40,peak_width_medium_37_40,q_delta_window_medium_37_40,charge_time_window_medium_37_40,dva_mean_medium_37_40,dva_std_medium_37_40,dva_abs_mean_medium_37_40,temp_mean_window_medium_37_40,temp_max_window_medium_37_40,pmax_narrow_375_395,pmax_voltage_narrow_375_395,ic_area_narrow_375_395,ic_mean_narrow_375_395,ic_std_narrow_375_395,peak_width_narrow_375_395,q_delta_window_narrow_375_395,charge_time_window_narrow_375_395,dva_mean_narrow_375_395,dva_std_narrow_375_395,dva_abs_mean_narrow_375_395,temp_mean_window_narrow_375_395,temp_max_window_narrow_375_395,pmax_very_narrow_38_39,pmax_voltage_very_narrow_38_39,ic_area_very_narrow_38_39,ic_mean_very_narrow_38_39,ic_std_very_narrow_38_39,peak_width_very_narrow_38_39,q_delta_window_very_narrow_38_39,charge_time_window_very_narrow_38_39,dva_mean_very_narrow_38_39,dva_std_very_narrow_38_39,dva_abs_mean_very_narrow_38_39,temp_mean_window_very_narrow_38_39,temp_max_window_very_narrow_38_39,soh,pmax_norm_full_36_42,pmax_norm_medium_37_40,pmax_norm_narrow_375_395,pmax_norm_very_narrow_38_39,soh_rolling_median,soh_outlier,soh_delta
Cell4,cyc1000,1000,690.9174915491741,40.43219931898657,41.293396,3214.4918149425484,3.81880120240481,587.2483835316493,978.141350428652,602.733551807077,0.0709300601202405,587.2133668481972,0.03305882774293423,0.0012769290897641425,0.0004761749971487858,0.0012769290897641425,40.39416869174248,40.918896,3410.3401115419556,3.8183789579158316,391.46165959206303,1305.3157281348956,714.0415098149774,0.06544368737474926,391.53872122814766,0.022048579528927803,0.0009753049649235145,0.00044445970446073293,0.0009753049649235145,40.2651552544596,40.781612,3452.4760167707223,3.8181362725450905,320.0341968681027,1598.7299073680274,704.7372840659365,0.06292585170340681,319.8926230340288,0.018020807532593608,0.0007340350378354817,0.0002671065042563615,0.0007340350378354817,40.18722617469493,40.719204,3452.241947390189,3.8180360721442885,203.8453833631314,2037.7174699607872,704.0623635010128,0.05370741482965924,204.14797311799788,0.011504613095894456,0.0005483988809681261,0.00017302887988091068,0.0005483988809681261,40.09760841809046,40.556908,0.9412075222085834,0.7271628603437075,0.6940347997384221,0.6878391886718253,0.6732876964736721,0.9412075222085834,False,-0.0049015003416637
Cell4,cyc1100,1100,687.1888481767409,40.48322267485416,41.318367,3118.9790218498624,3.818828256513026,585.3478034526217,975.3028659374531,590.3471580782564,0.0757136272545087,585.3550127792939,0.03295510751195252,0.0012764040901017534,0.0004747816389833779,0.0012764040901017534,40.451681776061776,41.006279,3297.179357570622,3.8191793587174345,390.1843646126565,1301.0558432247203,693.7494025528101,0.06964649298597214,390.2145048142039,0.021979335695505142,0.0009714799627912799,0.0004385017264912499,0.0009714799627912799,40.32390062421052,40.906429,3352.0206339287765,3.8189689378757516,318.29711785892704,1591.5364078407044,678.2524414441928,0.06566573146292587,318.4626612934418,0.017939952784217894,0.0007322359626319609,0.0002640473056958043,0.0007322359626319609,40.24489290006448,40.769108,3365.783152257556,3.8175999999999997,201.8571237296303,2021.8490740954987,663.6341657921272,0.057599999999999874,201.5324567053702,0.011365828104317188,0.0005469072769753027,0.00016484411669472502,0.0005469072769753027,40.1573351515768,40.644291,0.9361281498773105,0.7055565350446849,0.6710055713764352,0.6678253931534565,0.656425714057073,0.9361281498773105,False,-0.005079372331272869
Cell4,cyc1200,1200,682.9508147644314,40.44970911279358,41.305862,3020.652874593341,3.8204200400801605,582.9744884399556,971.8103879649681,577.1105301224675,0.08168176352705414,583.0641596047486,0.032825905131176114,0.0012766696669223596,0.0004742287353877845,0.0012766696669223596,40.416671468287525,40.943871,3184.060589281482,3.819679759519038,388.7145423941106,1296.185836136642,671.7563445944586,0.07505010020040093,388.7568383542803,0.02188674232456833,0.0009671516468130048,0.0004317747876195961,0.0009671516468130048,40.27770874682876,40.881462,3209.7604559754,3.8195653306613226,316.3933014617315,1584.4424214067278,648.4094132834581,0.07476252505010006,316.3912365206316,0.017812636913731694,0.0007287881603746571,0.00025637606874500437,0.0007287881603746571,40.19359295,40.806583,3218.969813177745,3.817717635270541,199.95258170726493,2000.7223519899396,627.3866101935181,0.062262324649298595,200.13364975093413,0.011273234849795699,0.0005490878719383892,0.00016181654236616837,0.0005490878719383892,40.10271723282052,40.631824,0.9303548571530329,0.683313789814081,0.6479848874773407,0.6394827993429755,0.6277928382659134,0.9303548571530329,False,-0.005773292724277623
Cell4,cyc1300,1300,678.9738121475967,40.43326896920684,41.330833,2924.4710943500113,3.821331863727455,581.1696173355903,968.3219245186061,564.6634531927084,0.08773166332665339,581.1770450061348,0.03271946217864752,0.0012767238566585867,0.00047268901312926936,0.0012767238566585867,40.396277711456854,40.968842,3095.8938922721227,3.8202801603206415,387.1030089624195,1290.7804195386618,652.149892853992,0.07925290581162292,387.1161204831789,0.021805723197758198,0.0009647931226613712,0.00042704515700875547,0.0009647931226613712,40.25313717135279,40.856487,3110.0907291384724,3.8201701402805615,314.9314158292064,1574.8149093672625,621.7902322614777,0.07847855711422813,314.7496201765281,0.01773161778692156,0.0007279043729194963,0.0002516457633832817,0.0007279043729194963,40.16671651598174,40.73167,3108.230319833637,3.8203795591182366,198.09119098877895,1986.1807481188148,587.2131503015371,0.06813166332665332,197.7711307006586,0.011145919095724821,0.0005478658508675969,0.0001541744210429949,0.0005478658508675969,40.07139147614108,40.581879,0.9249371555828859,0.6615561302955297,0.6300421738766078,0.6196255306147833,0.6061954127324333,0.9249371555828859,False,-0.005417701570146982
Cell4,cyc1400,1400,674.7946724375373,40.42621253834116,41.343338,2844.2719643277196,3.8212949899799598,578.8724522564087,964.6445402892408,553.0382521579941,0.09372505010020049,578.9200573766874,0.03259299276396632,0.0012778155413199134,0.0004729934663997869,0.0012778155413199134,40.38813060418885,40.918896,2980.3426528001883,3.8208805611222445,385.5618832232866,1285.6566770864981,632.1095775459997,0.08705811623246484,385.6738595730642,0.021713229594752192,0.0009615830844973588,0.000421444560497495,0.0009615830844973588,40.24567101971231,40.806583,2977.0778561426955,3.8201350701402808,313.00054881263804,1565.9244627719906,596.4152969797199,0.08684348697394784,312.8973664086508,0.017615957069210708,0.0007267845242160045,0.0002465889675189603,0.0007267845242160045,40.16026953118845,40.756641,2995.194033544124,3.8223000000000003,195.88633043041685,1962.2511706679863,555.1305352209338,0.07240000000000002,195.91961573688428,0.011030227993614972,0.0005512577420412279,0.00015060896723704685,0.0005512577420412279,40.067047519916144,40.556908,0.9192440912451326,0.6434139690640106,0.6065264602751951,0.5931252837774714,0.5841500457003401,0.9192440912451326,False,-0.005693064337753295
Cell4,cyc1600,1600,667.088694869066,40.50492526155794,41.393242,2659.2036299488004,3.823686372745491,575.8582961603704,960.0836728232345,528.5468920518375,0.10929118236472979,575.9420800996412,0.03241898107808083,0.0012756995979920978,0.00047220431729545065,0.0012756995979920978,40.46469829800143,41.018784,2753.9452987921236,3.823282164328657,383.7285091574658,1279.5505978105543,589.9166908400318,0.1038693386773546,383.61822163923455,0.02160879597067833,0.0009509953907243234,0.0004090914994212204,0.0009509953907243234,40.313941827087795,40.918896,2766.4923012735176,3.8241482965931866,310.56480482588097,1551.4267034825564,538.4963051039541,0.10420841683366744,310.4859566683325,0.01747685158625245,0.0007208157255544378,0.0002322792226389314,0.0007208157255544378,40.224679017207144,40.81905,2804.6672383662963,3.8259999999999996,191.1542726999907,1914.49380633403,483.90887533425763,0.08240000000000025,191.12345804815925,0.010775462840683758,0.0005566440124102354,0.00013969745229688258,0.0005566440124102354,40.128183364806866,40.60685,0.908746565647462,0.6015489318719884,0.5604525681966563,0.5511701777887247,0.546991773193175,0.908746565647462,False,-0.010497525597670587
Cell4,cyc1800,1800,659.50607827045,40.49754437267479,41.355804,2511.487381141058,3.8238609218436874,571.0575943806543,951.7283205320144,507.6999117199214,0.12374448897795576,571.0527317661401,0.03214507375378162,0.0012812020790433324,0.0004766418772351319,0.0012812020790433324,40.456428971572514,41.006279,2600.3674345923346,3.8239412825651304,380.3044893051331,1268.5414597060387,554.7955916199131,0.11763927855711431,380.381808725724,0.02141203684732318,0.0009466597128027703,0.0003993629106575925,0.0009466597128027703,40.30595786223663,40.893963,2611.023697617697,3.8243629258517036,306.246481356401,1533.7838924600599,492.6771260586376,0.11754108216432879,306.4643583642637,0.01725694420747459,0.0007194284259996204,0.00022002730828236928,0.0007194284259996204,40.21712673592493,40.794079,2634.890239015915,3.8243,187.26072338357838,1875.9958663948157,423.2506542505386,0.09980000000000011,187.51792968126512,0.010555555345490575,0.0005614056621626316,0.00012737262282114703,0.0005614056621626316,40.119698543263965,40.631824,0.8984170894539459,0.5681334571450134,0.5291980954056824,0.5201960601748433,0.5138803150309669,0.8984170894539459,False,-0.010329476193516096
Cell4,cyc1900,1900,655.8003460359124,40.47193269506292,41.393242,2434.6270138420095,3.825124849699399,569.4402658405514,949.1646213934104,497.25368661285125,0.13213226452905813,569.5091360335549,0.03205731220077723,0.0012822000130900421,0.000480564787194594,0.0012822000130900421,40.43089393973295,40.981346,2514.2881079856593,3.8245659318637277,380.0081552229439,1266.3305188723677,533.5633995290216,0.1273699398797592,380.1862345926336,0.021400462719611824,0.000938749150629287,0.00038660564502233794,0.000938749150629287,40.27826547027028,40.868996,2517.805561741379,3.8250749498997996,305.3527248020158,1527.1408657352342,463.7616037860689,0.1285286573146296,305.3415224523493,0.01718749979045242,0.0007157808754715564,0.0002090545955966213,0.0007157808754715564,40.187605539703895,40.756641,2542.6766395804552,3.8261260521042084,184.82308431658146,1849.4429970197925,393.31704868622245,0.0974975951903807,185.0552979519696,0.010416666511446238,0.0005664825370855271,0.00012322366035923002,0.0005664825370855271,40.08901409,40.581879,0.8933689279916893,0.5507465705857011,0.5116801804033367,0.5016241463833493,0.4958959782163405,0.8933689279916893,False,-0.005048161462256617
Cell4,cyc2000,2000,651.8358917402749,40.42041224220779,41.293396,2355.7387496766028,3.826075350701403,567.0351189110584,945.7609484399421,487.02620999285426,0.14164729458917824,567.022968391927,0.031921295914798975,0.0012849960806119998,0.0004867247131492727,0.0012849960806119998,40.37927531315694,40.931404,2408.131002034083,3.8252583166332665,378.38461695025273,1263.0235483964452,514.0871453680437,0.13915350701402796,378.49503622206623,0.021307870047166944,0.0009332840408829341,0.0003779396046512884,0.0009332840408829341,40.224658099348524,40.831554,2427.4020282719644,3.825713627254509,303.3905312869982,1516.4340495289102,440.8513698214986,0.13660501002004022,303.2484727842848,0.017071759095415473,0.0007163664806548662,0.00020348725019703708,0.0007163664806548662,40.13404823238482,40.706699,2423.8265319491616,3.8279,182.40656327772672,1827.085353701121,364.27681886607127,0.0990000000000002,182.36038172034029,0.010266203549690545,0.0005703060007173391,0.00011703682537585414,0.0005703060007173391,40.035586255630626,40.531937,0.8879683204659777,0.5329009454852084,0.49007625722847176,0.48361298777931894,0.4727167467452627,0.8879683204659777,False,-0.005400607525711587
Cell4,cyc2100,2100,649.1322951773172,40.45080994319295,41.318367,2335.3969061095063,3.8262014028056113,564.0358301813034,939.8234913548679,481.4108621129455,0.14178917835671356,563.9895630393765,0.031749016838148236,0.0012920159208348063,0.0004902295779502166,0.0012920159208348063,40.41322945573771,40.931404,2407.856479366,3.825741883767535,376.1182508527663,1254.6561084794985,506.3773804792046,0.13564529058116248,376.04829990324436,0.021168955601751804,0.0009374148403243823,0.00037867278740777243,0.0009374148403243823,40.27390368087432,40.831554,2429.0024202352392,3.825350701402806,301.1323544845868,1504.3893449114662,433.648447408721,0.13306613226452946,301.2094153806796,0.016955997794866562,0.0007209721841407006,0.0002029403306949551,0.0007209721841407006,40.18973644338335,40.781612,2426.003779779407,3.8276723446893786,180.62700098696868,1811.080856108937,355.5367380877857,0.0996999999999999,180.726170053355,0.010185172781348228,0.0005745308546758549,0.00011492812726816214,0.0005745308546758549,40.09973678093076,40.594383,0.8842853258201665,0.5282993368937183,0.49002038940334725,0.48393183497890224,0.47314137346570057,0.8842853258201665,False,-0.003682994645811233
Cell4,cyc2200,2200,644.827599194441,40.45789072165626,41.343338,2232.356439578505,3.827340881763527,562.7744664095501,937.5074320672287,469.9517155235498,0.15623446893787563,562.7192743715591,0.03167534922249615,0.0012960900084592693,0.0005058270867313447,0.0012960900084592693,40.414946228634044,40.968842,2285.585458478722,3.8274274549098197,376.09787544539387,1253.7258909205784,480.1844036563109,0.15075090180360728,376.07107053864627,0.021168981213122606,0.0009267341986232874,0.0003632568148065006,0.0009267341986232874,40.258672797267764,40.856487,2282.7351116822833,3.827755511022044,299.67806531415516,1497.1207372896197,399.4524288016116,0.15230460921843703,299.58189404451923,0.016863425727933645,0.0007169642459423887,0.000191060128926992,0.0007169642459423887,40.16603370350034,40.73167,2297.4173715372917,3.8263000000000003,178.105248069043,1784.4115269816461,312.80814000761814,0.09980000000000011,177.9600362212381,0.010023148031905293,0.0005787331795296952,0.00010532982514281725,0.0005787331795296952,40.06805153863898,40.544441,0.8784212215103744,0.5049901469229944,0.46513714001478546,0.4547908977629557,0.4480632798898415,0.8784212215103744,False,-0.0058641043097921175
Cell4,cyc2300,2300,642.7345700249701,40.47107723902278,41.380775,2228.1015226092577,3.827316633266533,559.7066109978975,932.0690028470619,466.5696334181293,0.15508436873747522,559.6409591422813,0.03150257945526391,0.0013024982021112499,0.0005072435255817513,0.0013024982021112499,40.43222521961073,40.981346,2280.7769033343848,3.8267422845691383,373.5136946804854,1246.0103441184056,477.6282600160438,0.1500501002004011,373.6001923260515,0.02103006700053811,0.0009324089706057101,0.00036610806868272474,0.0009324089706057101,40.291144098459846,40.856487,2304.3830775445394,3.827377354709419,297.49773563762363,1487.8589715334963,397.56129494404917,0.14774789579158298,297.31797288846514,0.016736090648919344,0.0007215498035925756,0.00019143362664641227,0.0007215498035925756,40.205739737387695,40.769108,2312.9266945794284,3.8267733466933866,176.5501238018376,1770.2284467782838,317.2412132876489,0.09970000000000034,176.8286990991279,0.00996526563540101,0.0005840981556941062,0.00010787919984001115,0.0005840981556941062,40.1178109025522,40.594383,0.8755699768645183,0.5040276253886417,0.4641585559154059,0.45910383699924834,0.4510880494581507,0.8755699768645183,False,-0.002851244645856066
Cell4,cyc2400,2400,639.779528362064,40.492937876035796,41.430717,2141.611684562263,3.8285426853707416,559.3919945354669,931.8519856164569,458.562590396,0.16945430861723487,559.3140058715504,0.03148354357108474,0.001306227331508642,0.0005271699742682829,0.001306227331508642,40.44862931704629,41.006279,2182.2041995273566,3.82738496993988,374.2900650436004,1248.1181750759351,456.1182317669607,0.16511022044088186,374.24680780379435,0.021064814529381692,0.0009215660370332985,0.00035295924129710856,0.0009215660370332985,40.291349380010985,40.906429,2216.322481419998,3.8278166332665333,297.0121363175603,1484.5984773045118,368.0954475627203,0.16144228456913812,296.9297236758049,0.016712962766177952,0.0007169086230864264,0.00017991606129714633,0.0007169086230864264,40.19803250311419,40.769108,2254.4658707744657,3.8261000000000003,174.6207691532142,1749.0287576079534,279.07312641089595,0.09980000000000011,174.9910784605645,0.009849536931142211,0.0005873052954924367,9.753883781805102e-05,0.0005873052954924367,40.0976727226792,40.581879,0.8715444492500258,0.484462418305966,0.4440981266007903,0.44155946342560726,0.43968648664956694,0.8715444492500258,False,-0.004025527614492486
Cell4,cyc2500,2500,637.9124570016852,40.49945237828838,41.368309,2140.594741041034,3.8286903807615227,555.8994979106237,926.6442625490637,456.0559965156513,0.16814028056112207,555.8902850864,0.03129409591201693,0.001311002895507852,0.0005234735364672693,0.001311002895507852,40.4608880336414,40.993813,2200.4216614917837,3.828614228456914,371.2667230277822,1239.7365250997404,456.74951696010436,0.16069258517034068,371.2607328574553,0.02090275229420513,0.0009290769360282154,0.0003567820542869977,0.0009290769360282154,40.318747120088545,40.881462,2211.62631600603,3.8265234468937876,294.54397382984826,1476.0848358043743,371.17240178540106,0.160638877755511,294.4595364395806,0.016585627803578973,0.0007218596520050544,0.0001821903455205522,0.0007218596520050544,40.23313615899582,40.769108,2256.5574640278005,3.8261739478957915,174.02925984480166,1745.4980063941196,288.6226877932764,0.09970000000000034,174.0646893807941,0.009803228778764606,0.0005896714678037985,0.00010157444217497297,0.0005896714678037985,40.146581574292455,40.619316,0.8690010173201893,0.48423237150470577,0.4478055435013606,0.4406238431367127,0.4400944082335574,0.8690010173201893,False,-0.002543431929836526
Cell4,cyc2600,2600,632.8442960173883,40.517135087525155,41.418213,2038.4232234887975,3.8309462925851707,554.9581339873563,924.4025260430002,445.87074742512175,0.1838759519038078,554.9869356196293,0.03123555053025484,0.0013257112582884933,0.0005747482430629437,0.0013257112582884933,40.47210163148148,41.018784,2075.981821360549,3.8299164328657316,372.7091989202523,1241.6500251717946,424.83088167399467,0.18270460921843723,372.6302386562097,0.020972221973352134,0.0009130430541570428,0.0003342563618514609,0.0009130430541570428,40.31359329343629,40.893963,2098.109008377548,3.829479358717435,293.8249211865443,1469.6529687752989,328.7721173618407,0.1873875751503009,293.867810896715,0.01653935166541487,0.0007164400031845697,0.00016427003235327487,0.0007164400031845697,40.219014489510485,40.769108,2100.0722613851817,3.8273272545090182,171.02374566125422,1711.8819994263067,235.76039427983613,0.09989999999999988,171.20012026263765,0.009641203563660383,0.0005959826548392124,8.60793777877726e-05,0.0005959826548392124,40.11924629567307,40.594383,0.8620968771000762,0.4611197499066105,0.42248091994470505,0.4180077112939146,0.4095752374381519,0.8620968771000762,False,-0.0069041402201130975
Cell4,cyc2700,2700,631.3567584678583,40.50137515382026,41.405746,2054.2932220208154,3.8301531062124248,551.2992864974987,919.1035959578417,443.5812328817987,0.17891943887775552,551.3443003390989,0.031033343984745443,0.0013251545823464838,0.0005520324991914653,0.0013251545823464838,40.46164513492359,40.993813,2093.2340630774916,3.8300432865731464,368.7414996900426,1230.054521577748,431.5810844095726,0.1740581162324646,368.6917406818517,0.02075228956528008,0.0009268560777736025,0.0003462142187920747,0.0009268560777736025,40.316833467670016,40.906429,2103.351722552841,3.830220240480962,291.2817235009937,1455.966726863294,342.35120549081216,0.17305971943887766,291.27308878841563,0.0164004429243505,0.0007271482827259746,0.00017650199586836208,0.0007271482827259746,40.22970301057828,40.794079,2118.717444724727,3.8264529058116232,170.42830811876433,1704.0210154825827,252.06372478117578,0.10000000000000009,170.26099156555262,0.009583321632817388,0.0006005422943062572,9.28496387828842e-05,0.0006005422943062572,40.140107397342994,40.594383,0.8600704679436861,0.4647097648111589,0.425991905867937,0.41905222087117294,0.4132115910693051,0.8600704679436861,False,-0.0020264091563900744
Cell4,cyc2800,2800,629.2342766774427,40.50120906421088,41.393242,2021.5846438738604,3.83084629258517,549.5785009440317,915.4420884069943,439.7802638551336,0.1850777555110219,549.6418480143153,0.030937127070501447,0.0013329910442156222,0.000566358401397836,0.0013329910442156222,40.461618773373225,40.981346,2063.607578129119,3.830643486973948,367.6241438606806,1226.3711403099026,423.46699823821683,0.180660320641282,367.6689021401512,0.020694414852187037,0.0009267639735303442,0.0003443113307882481,0.0009267639735303442,40.31642770989379,40.856487,2065.8396489209927,3.8318226452905813,290.09441451890837,1450.1290821016971,331.4380497928503,0.18227354709418853,290.14635185335374,0.01633099524769932,0.0007276344131941552,0.0001703438978511705,0.0007276344131941552,40.22929411260623,40.794079,2089.706889056364,3.8278278557114227,168.93172706688193,1690.2807808846142,243.27409270792202,0.09990000000000032,168.82392234636526,0.009513875236734748,0.0006048429290231511,9.099670701871883e-05,0.0006048429290231511,40.13978982624543,40.631824,0.8571791012445877,0.4573106284585468,0.419962650463613,0.4115786644534046,0.4075536880320805,0.8571791012445877,False,-0.0028913666990983966
Cell4,cyc2900,2900,624.4071835805257,40.48513497346939,41.393242,1913.4105272365573,3.833372144288577,548.7683950058384,914.3566875422041,431.5571501493569,0.20543987975951916,548.848941326269,0.030893511255271733,0.0013618681362998588,0.0006713863834137217,0.0013618681362998588,40.43943688277153,40.981346,1932.6887376611678,3.8342,369.62992576750844,1233.4637477802014,385.7112799998301,0.20340000000000025,369.71025077972115,0.020810185000300407,0.0009025051946854035,0.00030851497654243797,0.0009025051946854035,40.279996914952754,40.856487,1937.2119307722223,3.830640280561122,288.77912487822715,1445.0927507384833,285.5025653328077,0.19529779559118232,288.79750407562256,0.016261573880910873,0.0007209879568687328,0.0001491722296842107,0.0007209879568687328,40.1842417460882,40.744175,1999.625675949427,3.831935871743487,164.85093771379408,1654.7155262722672,190.1057747181107,0.09960000000000013,165.1152019464281,0.009293981362134218,0.0006129862693163727,7.419435096214494e-05,0.0006129862693163727,40.08363417039801,40.556908,0.8506033575576933,0.43284013526783977,0.39331949222885315,0.38595207505426554,0.3899852286388522,0.8506033575576933,False,-0.0065757436868943975
Cell4,cyc3000,3000,624.0241576349928,40.52816871043657,41.405746,1936.784489554798,3.832377354709419,545.6668004960819,909.9904081672321,429.5640583628632,0.19806613226452896,545.7569554220468,0.03071511979214847,0.0013515491364112836,0.0006183930806866461,0.0013515491364112836,40.487749518267414,41.03125,1972.1628772324575,3.8337444889779557,366.1183744237047,1221.2991510034883,397.09668779830196,0.19446492985971942,366.06293886674376,0.02060182671993971,0.000919154764894849,0.0003273545247148792,0.000919154764894849,40.34066286243684,40.931404,1963.6008487423019,3.8314,287.014084449579,1437.059103204352,298.31008869429127,0.19240000000000013,286.98982140298466,0.016157387639395893,0.0007277064372535662,0.0001561231237776902,0.0007277064372535662,40.2518132627058,40.806583,1995.7083876696659,3.830139879759519,164.8641383348023,1654.8167348958498,209.53459708396133,0.09960000000000013,165.14043592142627,0.009305544197559357,0.0006147181071079812,8.188605564944475e-05,0.0006147181071079812,40.16314986708074,40.619316,0.8500815775976458,0.4381276513902604,0.4013528336716864,0.3912095574634974,0.389221243367108,0.8500815775976458,False,-0.0005217799600475415
Cell4,cyc3100,3100,621.0406372433505,40.50805018552812,41.393242,1910.7567414801376,3.8334721442885775,543.0412144335849,904.8271432229994,424.79904140344837,0.20063426853707433,543.1053082957392,0.03056704648770392,0.0013611806318699607,0.000631907645229205,0.0013611806318699607,40.46719238872066,41.018784,1934.283902459584,3.8329885771543086,364.0764390244807,1214.11655423952,388.8605430982716,0.2005338677354711,363.99264279495924,0.02049765596166253,0.0009221840147409627,0.00032576227478860436,0.0009221840147409627,40.3196641986456,40.906429,1932.7186615011392,3.837431062124249,285.11979727839287,1425.2915739843775,290.76199073210245,0.1930897795591182,284.92250901557065,0.01605321781244129,0.0007325360080780318,0.0001547737714319277,0.0007325360080780318,40.23084169380404,40.781612,1959.1670579668244,3.833966132264529,163.43937890727432,1638.5458739928347,203.2491881524467,0.09970000000000034,163.48909032710782,0.009224523906596005,0.0006205733330990635,8.110616484738633e-05,0.0006205733330990635,40.140268179197996,40.594383,0.8460172546218588,0.43223981193448824,0.3936441225722232,0.38505687790448295,0.38209462012440326,0.8460172546218588,False,-0.00406432297578696
Cell4,cyc3200,3200,617.4298009076539,40.50634272630128,41.45565,1819.2649482295012,3.8348172344689377,542.3374946036088,904.2613318740737,419.4450290238439,0.2257130260521043,542.3117129342262,0.030524504254572093,0.001391953646118459,0.000740052542849032,0.001391953646118459,40.45974901667299,41.018784,1838.7478008346345,3.8341787575150303,366.2427118143002,1220.5660852475928,357.30226408366093,0.22409899799599176,366.24938395560036,0.020613425644114614,0.0009015688074083039,0.00029442508724177426,0.0009015688074083039,40.295658897306396,40.893963,1841.883872599914,3.8345422845691384,283.9394347620227,1420.9545322228544,253.2683630976003,0.19889959919839661,283.78664467786655,0.015972222085110843,0.0007274946844301964,0.0001357106393689283,0.0007274946844301964,40.197959234612604,40.781612,1875.4951974585692,3.8334330661322644,160.39121785649746,1609.968015396045,159.18664059028217,0.09960000000000013,160.503982733629,0.009050925844348967,0.0006277876927568805,6.579429461071178e-05,0.0006277876927568805,40.095252477650064,40.556908,0.8410983658077957,0.4115430928547114,0.3742016690366778,0.36695979998200234,0.36577617110496025,0.8410983658077957,False,-0.004918888814063105
Cell4,cyc3300,3300,616.6100994219123,40.48657969823712,41.380775,1850.45451998525,3.8346781563126253,539.1917057221845,899.1750966807125,417.32553181871276,0.2148717434869738,539.1524746282122,0.0303471852093935,0.0013776798707608895,0.0006715668648739027,0.0013776798707608895,40.444304186046516,40.968842,1886.1955775877364,3.8348,361.87868820349433,1207.6279831520137,371.5687765511802,0.2088000000000001,361.9050540025779,0.020370345446281135,0.0009204573765317038,0.0003171151412816452,0.0009204573765317038,40.298327714366835,40.831554,1886.7448548519158,3.835757114228457,281.9519007506217,1412.3486651501428,270.71673301334806,0.19630160320641288,281.91656908795255,0.01587961020413786,0.0007357446247934991,0.00014686600801551683,0.0007357446247934991,40.20945995338674,40.73167,1925.9187917553866,3.8355,160.97692473228727,1612.5527224683715,182.0863789620971,0.09980000000000011,161.00719123166195,0.009074062923900783,0.0006288161791650815,7.58015692602498e-05,0.0006288161791650815,40.118261922292994,40.569412,0.8399817213259552,0.41859860878583877,0.3838577171608583,0.37589748455543504,0.375610240144557,0.8399817213259552,False,-0.0011166444818405674
Cell4,cyc3500,3500,610.0098423460355,40.426863714335546,41.368309,1734.5019471851815,3.8405008016032065,537.1637466394212,894.5601856169558,410.90499026164497,0.2488148296593189,537.1741139937875,0.030239582993090153,0.0014413174743115155,0.0008663161443526566,0.0014413174743115155,40.37960266220352,40.956375,1755.0138742393056,3.8390462925851705,364.2717119559167,1215.268797064807,323.9367633542183,0.24728256513026015,364.2716983627688,0.0205092589603737,0.0008911709033476589,0.000266357836244226,0.0008911709033476589,40.21256552284264,40.831554,1755.4450700174168,3.840245090180361,279.72934326442294,1400.0533955313633,220.12135725077496,0.1997,279.6554789075462,0.015740740578621626,0.0007332233175960944,0.00012152004733256257,0.0007332233175960944,40.11131335268185,40.694233,1770.7066612603799,3.8406,156.3295745123687,1566.0554111581114,128.38430988380898,0.09980000000000011,156.31247558060656,0.008807870210148394,0.0006433594365780552,5.687749140050414e-05,0.0006433594365780552,40.008947051315786,40.507004,0.8309904717421638,0.3923685203751091,0.3571610639723269,0.34973853745930966,0.3453393554851677,0.8309904717421638,False,-0.008991249583791383
Cell4,cyc3600,3600,609.0845318177422,40.4168366270119,41.318367,1733.9746167195804,3.8382777555110223,534.0949133293345,889.905773532023,405.24615646581896,0.24388476953907823,534.0686551945618,0.030062629841268063,0.0014213270550506927,0.0007859192028269356,0.0014213270550506927,40.374953158907275,40.906429,1752.079493894334,3.838338276553106,360.43188163596125,1201.6355979853179,330.6263667400358,0.24204228456913768,360.34363959763414,0.020289327017962933,0.0009067078144815384,0.0002835594061359547,0.0009067078144815384,40.22514707012542,40.769108,1762.1649360428744,3.8397346693386774,277.509251984941,1387.348309462857,229.19738376295396,0.19989999999999997,277.27513305043703,0.015636554919183254,0.0007416271912925818,0.00012860664432209982,0.0007416271912925818,40.135842653846154,40.694233,1776.1467597186434,3.8379,155.76617495061703,1560.3219830260439,138.41246040180428,0.09980000000000011,155.85847328648202,0.008773137466050684,0.0006465224478628063,6.188415746307813e-05,0.0006465224478628063,40.04536097101449,40.482029,0.8297299605519555,0.3922492308725102,0.3565638912539267,0.3510773410230365,0.34640033308041507,0.8297299605519555,False,-0.0012605111902083133
