dataset,protocol,test_cell,row_index,cycle_number,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,50,3363.0,MAW-GME-full-50experts,MAW-GME-full-50experts,adaptive_windows,MAW-GME-full-50experts,adaptive_windows,measurement_update,0.7777777777777779,0.8521667125882578,0.8575184363635581,0.005351723775300243,9.14914999998473,1238.401088000046,1247.5502380000307,112048.2626953125,50,0.005771919787338788
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,51,3437.0,MAW-GME-full-50experts,MAW-GME-full-50experts,adaptive_windows,MAW-GME-full-50experts,adaptive_windows,measurement_update,0.7777777777777779,0.8421065534690138,0.8458461587424547,0.0037396052734409713,8.683140000130152,1243.46540800002,1252.1485480001502,112048.2626953125,50,0.005771919787338788
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,52,3516.0,MAW-GME-full-50experts,MAW-GME-full-50experts,adaptive_windows,MAW-GME-full-50experts,adaptive_windows,measurement_update,0.7777777777777779,0.832653583951811,0.83630101612675,0.0036474321749390137,8.466968999982782,1274.4726359999277,1282.9396049999104,112048.2626953125,50,0.005771919787338788
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,53,3588.0,MAW-GME-full-50experts,MAW-GME-full-50experts,adaptive_windows,MAW-GME-full-50experts,adaptive_windows,measurement_update,0.7777777777777779,0.8234757049147758,0.8251887179523036,0.0017130130375277997,8.764598999960072,1185.2985209998224,1194.0631199997824,112048.2626953125,50,0.005771919787338788
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,54,3661.0,MAW-GME-full-50experts,MAW-GME-full-50experts,adaptive_windows,MAW-GME-full-50experts,adaptive_windows,measurement_update,0.7777777777777779,0.814529665899353,0.8191844545196798,0.004654788620326755,8.903228000008312,1135.2557590000742,1144.1589870000826,112048.2626953125,50,0.005771919787338788
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,55,3735.0,MAW-GME-full-50experts,MAW-GME-full-50experts,adaptive_windows,MAW-GME-full-50experts,adaptive_windows,measurement_update,0.7777777777777779,0.8054046973217989,0.8096760792145364,0.004271381892737569,8.548648999976649,1176.4868899999783,1185.035538999955,112048.2626953125,50,0.005771919787338788
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,56,3809.0,MAW-GME-full-50experts,MAW-GME-full-50experts,adaptive_windows,MAW-GME-full-50experts,adaptive_windows,measurement_update,0.7777777777777779,0.796385037390422,0.800686211257905,0.004301173867482966,8.580269000049157,1205.9318450001228,1214.512114000172,112048.2626953125,50,0.005771919787338788
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,57,3885.0,MAW-GME-full-50experts,MAW-GME-full-50experts,adaptive_windows,MAW-GME-full-50experts,adaptive_windows,measurement_update,0.7777777777777779,0.7872258929005924,0.7941367092711735,0.006910816370581108,9.760438000057547,1166.7025219999232,1176.4629599999807,112048.2626953125,50,0.005771919787338788
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,0,0.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,1.0,0.999817143306673,0.00018285669332696042,0.7301699999970879,342.5289930000872,343.2591630000843,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,1,0.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9975320893154902,0.9975641269869162,3.203767142601066e-05,0.9915190000810981,325.8763370001816,326.8678560002627,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,2,68.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.992897045247222,0.9937754844086122,0.0008784391613901876,0.8878789999471337,325.2088270000968,326.0967060000439,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,3,130.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9905670091210168,0.991054599016082,0.0004875898950651436,0.887639999973544,329.27149500005726,330.1591350000308,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,4,194.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9880298684300552,0.9883955838140066,0.0003657153839513594,0.9079000001293025,341.6848840001876,342.5927840003169,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,5,257.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.985545565016746,0.9863675754005472,0.0008220103838012527,0.9652190001361305,326.8788059999679,327.844025000104,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,6,322.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9831877197970388,0.9839722504991306,0.0007845307020918346,0.8726899998237059,321.43512800007557,322.30781799989927,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,7,388.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9808167750306488,0.9814226954342651,0.0006059204036162891,0.905910000028598,321.1688280000544,322.074738000083,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,8,454.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9778996011224568,0.9782735668785797,0.00037396575612291816,0.9138899999925343,350.3871119999076,351.3010019999001,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,9,521.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9759381818487788,0.9769700928609725,0.001031911012193687,0.9176700000352866,368.720747999987,369.6384180000223,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,10,587.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9734318507061488,0.9743847343888565,0.0009528836827077392,0.8819800000310352,315.07247900003676,315.9544590000678,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,11,653.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.971709296909272,0.9724763606044817,0.0007670636952097354,0.8830399999624206,322.31821699997454,323.20125699993696,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,12,720.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9688593039164308,0.9698552493089925,0.000995945392561648,0.8048299998790753,330.1637549998304,330.9685849997095,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,13,787.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.967413084690762,0.968212946328419,0.0007998616376569956,0.9026500001709792,322.1127169999818,323.01536700015276,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,14,853.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9651173708404834,0.9661030850003509,0.000985714159867479,1.1270600000443665,308.2012699999268,309.3283299999712,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,15,920.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9633435897661076,0.9642022570760191,0.000858667309911576,0.8258800000930933,304.35076999992816,305.17665000002125,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,16,986.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.961298743211923,0.9624039878864348,0.001105244674511785,0.9345099999791273,335.1126649999969,336.04717499997605,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,17,1052.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9590394739104976,0.9600167323234234,0.000977258412925841,0.8685989998866717,345.5867430000126,346.45534199989925,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,18,1128.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.956851776433912,0.9579046497517104,0.001052873317798464,0.8991600000172184,321.01458700003604,321.91374700005326,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,19,1202.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9546106562250832,0.9556555757210892,0.001044919496005936,1.0215400000106456,373.37221699999645,374.3937570000071,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,20,1269.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.952680119681555,0.9535850363474162,0.0009049166658612329,0.9114700001191522,343.90422199999193,344.8156920001111,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,21,1336.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9501367585354644,0.9512325362925282,0.0010957777570638205,0.8481599998049205,329.2891559999589,330.1373159997638,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,22,1404.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9486053556655002,0.9495756887369078,0.000970333071407592,1.0336400000596768,335.4119850000643,336.445625000124,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,23,1471.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9464911327412204,0.9477957966907526,0.0013046639495322143,0.8912700000109908,443.4833630000412,444.3746330000522,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,24,1536.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9444999284647654,0.9454535110605702,0.0009535825958048028,0.9283399999731046,308.80964999983007,309.7379899998032,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,25,1611.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9430447810564422,0.9440792761357679,0.0010344950793257368,0.9615100000246457,314.9046979999639,315.86620799998855,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,26,1678.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9413253740780464,0.9423523153773516,0.0010269412993052507,0.9402900000168302,324.57671599991045,325.5170059999273,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,27,1744.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9391856106968348,0.9398371065384099,0.0006514958415750893,1.0568200000307115,334.85358499979156,335.9104049998223,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,28,1811.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9370847800465328,0.9381079194888666,0.001023139442333787,0.8699900001829519,338.87647300002754,339.7464630002105,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,29,1875.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9356552462769672,0.9367774864843537,0.0011222402073864934,1.0727490000590478,329.7876350000024,330.86038400006146,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,30,1942.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9331770901369528,0.9344784038068126,0.0013013136698597494,0.9663790001468442,333.0259039998964,333.99228300004324,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,31,2010.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9314625863408276,0.9325149195502653,0.0010523332094377613,0.9337999999843305,341.4975749999485,342.4313749999328,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,32,2078.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9295354893430764,0.9307110523177395,0.0011755629746631469,0.8882899999207439,346.259653000061,347.14794299998175,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,33,2146.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.927629102801804,0.9286744070516808,0.0010453042498768106,0.9263100000680424,342.5294529999974,343.4557630000654,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,34,2214.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9253396094066456,0.9266021777528115,0.0012625683461658932,0.9176589999242424,337.4524650000694,338.37012399999367,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,35,2291.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.923354845130789,0.924515158898757,0.001160313767967991,0.9800499999528256,333.3917949998977,334.3718449998505,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,36,2360.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9214345540427656,0.9224630371760006,0.001028483133235003,0.8822599997984071,336.89051400006065,337.77277399985906,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,37,2429.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9193554583944806,0.9200258285998655,0.0006703702053848515,0.9121000000504864,336.6356839999298,337.5477839999803,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,38,2498.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9176318068702314,0.9183320922435361,0.0007002853733046877,0.9044900000390044,328.83562600000005,329.74011600003905,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,39,2568.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.915372391205154,0.9153719474315047,4.4377364927239427e-07,0.7928589998300595,333.3333149998907,334.1261739997208,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,40,2637.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9130338659872416,0.9139241386085071,0.0008902726212655088,0.8814000000256783,342.20795400005954,343.0893540000852,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,41,2705.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9107521298655398,0.9110525906452117,0.0003004607796719405,0.8533400000487745,335.67673499987905,336.5300749999278,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,42,2773.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7222222222222222,0.9058751466838152,0.9077014782044176,0.0018263315206024089,0.9256099999674916,321.46205699996244,322.38766699992993,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,43,2873.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9040442106041152,0.9040895470249618,4.5336420846586734e-05,1.0234310000214464,333.483914999988,334.5073460000094,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,44,2939.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.8993067119808494,0.9010735109318744,0.0017667989510249393,0.7820099999662489,328.7479450000319,329.52995499999815,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,45,3009.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.8942093783240507,0.8970808306782497,0.0028714523541990555,0.9102199999233562,311.73361000014665,312.64383000007,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,46,3080.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.886323743952892,0.8916818779057952,0.005358133952903188,1.0168100000100821,329.1971260000537,330.21393600006377,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,47,3150.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.8768522594339545,0.8808832966719707,0.004031037238016233,1.3557400000081543,338.1441440001254,339.49988400013353,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,48,3222.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.8682770327258112,0.8722663813554201,0.003989348629608869,0.9500699998170603,335.77135399991676,336.7214239997338,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,49,3292.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.8605185883665054,0.8637954059437929,0.003276817577287483,1.7249490001631784,309.7399600001154,311.46490900027857,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,50,3363.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.8521667125882578,0.855787456253601,0.0036207436653431513,0.9029299999383511,327.71495599990885,328.6178859998472,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,51,3437.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.8421065534690138,0.843891453642698,0.0017849001736842673,1.3323799998943286,320.1019579998956,321.43433799978993,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,52,3516.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.832653583951811,0.8360342940653586,0.0033807101135475692,0.88937900000019,343.6911430001146,344.5805220001148,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,53,3588.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.8234757049147758,0.8261492608817779,0.002673555967002028,1.336229999878924,319.9679980000383,321.3042279999172,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,54,3661.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.814529665899353,0.8213972242455232,0.006867558346170144,0.8802889999515173,319.684898000105,320.56518700005654,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,55,3735.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.8054046973217989,0.806993313178318,0.0015886158565191488,0.9437799999432173,321.7463470000439,322.6901269999871,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,56,3809.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.796385037390422,0.7974348831249365,0.0010498457345144985,1.0224299999208597,344.56396199993833,345.5863919998592,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,57,3885.0,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.7872258929005924,0.789442740164406,0.0022168472638135484,0.8571999999276159,355.23444099999324,356.09164099992086,36565.6484375,3,0.002761638119724663
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,0,0.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,1.0,0.9996069539867151,0.0003930460132849367,1.4768700000331592,552.1782729999813,553.6551430000145,45459.607421875,5,0.002914998684161391
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,1,0.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9975320893154902,0.9974390114234336,9.307789205659223e-05,1.3034590001552715,547.5291739999193,548.8326330000746,45459.607421875,5,0.002914998684161391
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,2,68.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.992897045247222,0.9939422466615428,0.001045201414320851,1.3292689998252172,561.2839800000984,562.6132489999236,45459.607421875,5,0.002914998684161391
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,3,130.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9905670091210168,0.9910078985138785,0.0004408893928616875,1.4685300000110146,624.9604580000323,626.4289880000433,45459.607421875,5,0.002914998684161391
Dataset 3,BMS-1_runtime_fast_pruned,Cell52,4,194.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9880298684300552,0.9884111562673031,0.00038128783724789006,1.446689999966111,534.4891459999417,535.9358359999078,45459.607421875,5,0.002914998684161391
