dataset,protocol,test_cell,row_index,cycle_number,measurement_source,model,window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,36,2360.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9214345540427656,0.8941820404735328,0.02725251356923286,0.0,2.7602080000406204,2.7602080000406204,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,37,2429.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9193554583944806,0.9295002969059362,0.010144838511455534,0.0,2.210108999975091,2.210108999975091,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,38,2498.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9176318068702314,0.9177002954250398,6.848855480845462e-05,0.0,2.069439000024431,2.069439000024431,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,39,2568.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.915372391205154,0.918473559195264,0.0031011679901099543,0.0,2.021859000024051,2.021859000024051,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,40,2637.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9130338659872416,0.9395428480781963,0.026508982090954758,0.0,2.6270490000115387,2.6270490000115387,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,41,2705.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9107521298655398,0.9301382691023063,0.019386139236766575,0.0,2.2912680000217733,2.2912680000217733,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,42,2773.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9058751466838152,0.9013079357853601,0.004567210898455132,0.0,3.7358980000590236,3.7358980000590236,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,43,2873.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9040442106041152,0.8906364649339465,0.01340774567016867,0.0,2.567778999946313,2.567778999946313,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,44,2939.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8993067119808494,0.9159141065465113,0.016607394565661848,0.0,2.2716390000141473,2.2716390000141473,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,45,3009.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8942093783240507,0.8930831803235323,0.0011261980005183858,0.0,3.2681589999583593,3.2681589999583593,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,46,3080.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.886323743952892,0.9015734417670463,0.015249697814154306,0.0,2.3749290000978363,2.3749290000978363,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,47,3150.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8768522594339545,0.8921686531301598,0.0153163936962053,0.0,2.148639000097319,2.148639000097319,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,48,3222.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8682770327258112,0.8888917493980918,0.020614716672280542,0.0,2.0827590000180862,2.0827590000180862,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,49,3292.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8605185883665054,0.8668499819419411,0.006331393575435662,0.0,2.0456390000163083,2.0456390000163083,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,50,3363.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8521667125882578,0.8548452181272478,0.0026785055389899615,0.0,2.1581479999213116,2.1581479999213116,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,51,3437.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8421065534690138,0.8521174505781413,0.010010897109127503,0.0,2.1025600000257327,2.1025600000257327,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,52,3516.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.832653583951811,0.8279907500369388,0.004662833914872211,0.0,3.7836980000065523,3.7836980000065523,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,53,3588.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8234757049147758,0.8284084808003912,0.004932775885615359,0.0,3.2843789999787987,3.2843789999787987,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,54,3661.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.814529665899353,0.815556503363667,0.0010268374643139788,0.0,2.33498900001905,2.33498900001905,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,55,3735.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8054046973217989,0.7949004689385474,0.01050422838325149,0.0,2.2042489999876125,2.2042489999876125,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,56,3809.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.796385037390422,0.7918132528127355,0.004571784577686477,0.0,2.1480189999465438,2.1480189999465438,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell52,57,3885.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.7872258929005924,0.7822134628637654,0.005012430036827054,0.0,3.002418000050966,3.002418000050966,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,0,0.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,1.0,1.0016556694848515,0.0016556694848515185,0.0,1.3526190000447968,1.3526190000447968,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,1,0.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9977453766805928,0.9947364406200399,0.003008936060552969,0.0,2.3807589999478296,2.3807589999478296,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,2,68.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9931186849433384,0.9886877428039069,0.004430942139431515,0.0,2.184608999982629,2.184608999982629,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,3,130.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9908156760028451,0.9843757640762,0.00643991192664517,0.0,2.1538190000001123,2.1538190000001123,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,4,194.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9882848880855292,1.0067807124180963,0.018495824332567135,0.0,2.1752590000687633,2.1752590000687633,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,5,258.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9859075412362824,0.9892889494736005,0.0033814082373180288,0.0,2.131498999915493,2.131498999915493,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,6,323.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9835069546266046,0.9754529822197616,0.008053972406843024,0.0,5.372447000013381,5.372447000013381,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,7,389.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9811484488449664,0.9853964215028109,0.00424797265784449,0.0,5.439496999997573,5.439496999997573,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,8,455.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9782894451312956,0.9622950439451209,0.015994401186174678,0.0,3.377758999931757,3.377758999931757,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,9,522.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9763886966497264,0.9814947729009634,0.005106076251237046,0.0,3.178709000053459,3.178709000053459,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,10,589.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9739244023056168,0.9659675344999671,0.007956867805649748,0.0,3.049778999979935,3.049778999979935,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,11,655.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.972367704914575,0.977460900277577,0.005093195363002012,0.0,3.0182479999893985,3.0182479999893985,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,12,722.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9694332636189394,0.9695605857637226,0.00012732214478317072,0.0,2.6596889999837003,2.6596889999837003,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,13,789.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9681118229825266,0.9699466070268455,0.0018347840443189156,0.0,2.231299000072795,2.231299000072795,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,14,855.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.965880439423551,0.9694352459077141,0.0035548064841631755,0.0,2.2076189999324924,2.2076189999324924,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,15,922.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9641932474786707,0.9790994830844476,0.014906235605776863,0.0,2.220079000039732,2.220079000039732,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,16,988.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9622275449663704,0.9683914129153931,0.006163867949022683,0.0,2.25427899999886,2.25427899999886,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,17,1054.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9599815724095218,0.9675803409402967,0.007598768530774902,0.0,2.2654880000345656,2.2654880000345656,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,18,1130.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9578068586764508,0.9703916078603199,0.012584749183869093,0.0,2.1940479999784657,2.1940479999784657,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,19,1204.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9555318547469518,0.9643195426055571,0.008787687858605286,0.0,2.216129000089495,2.216129000089495,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,20,1271.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9536063269624674,0.9811218750098949,0.027515548047427507,0.0,2.986588999988271,2.986588999988271,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,21,1338.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9508446809833372,0.9439211756841266,0.006923505299210597,0.0,2.9941190000499773,2.9941190000499773,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,22,1406.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9494593859894052,0.9794202456925662,0.02996085970316109,0.0,2.7249879999544646,2.7249879999544646,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,23,1473.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9474494033026576,0.9629229527202912,0.01547354941763357,0.0,2.511318999950163,2.511318999950163,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,24,1538.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9453300397876436,0.9400245175115874,0.005305522276056185,0.0,2.342649000070196,2.342649000070196,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,25,1613.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9439080157086108,0.9365100757608591,0.0073979399477517305,0.0,2.4067589999958727,2.4067589999958727,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,26,1680.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9423373158120716,0.9756683856187199,0.03333106980664835,0.0,2.462379000007786,2.462379000007786,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,27,1746.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9400642179827964,0.9630018191554276,0.022937601172631217,0.0,2.80081899995821,2.80081899995821,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,28,1813.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9381140575184848,0.9696366589675607,0.03152260144907593,0.0,6.202606999977434,6.202606999977434,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,29,1877.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9368234810433976,0.9630320830278719,0.026208601984474278,0.0,3.2674180000640263,3.2674180000640263,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,30,1944.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9343388794007444,0.9198755849413471,0.014463294459397313,0.0,2.355349000026763,2.355349000026763,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,31,2012.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9325903256909448,0.9789514164097504,0.046361090718805564,0.0,2.171278999981041,2.171278999981041,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,32,2080.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9307436078195844,0.9722823650143119,0.04153875719472744,0.0,2.7830689999746028,2.7830689999746028,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,33,2148.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.928878928619184,0.9651677755576247,0.0362888469384407,0.0,2.415488999986337,2.415488999986337,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,34,2216.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9268672597668566,0.9709952767214534,0.04412801695459678,0.0,5.319127000007029,5.319127000007029,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,35,2293.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9247737752279692,0.965455098798358,0.04068132357038878,0.0,2.721739000094203,2.721739000094203,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,36,2362.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9226653351334776,0.9242072829585416,0.001541947825064005,0.0,2.2706190000008064,2.2706190000008064,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,37,2431.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9207455256496556,0.9536956298750547,0.032950104225399124,0.0,2.227008999966529,2.227008999966529,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,38,2500.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9189889076696816,0.9598066452863129,0.04081773761663132,0.0,2.236049999964962,2.236049999964962,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,39,2570.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9168078158320077,0.95824216249981,0.041434346667802324,0.0,2.0937689999982467,2.0937689999982467,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,40,2639.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9143826698540588,0.9632725288657301,0.04888985901167131,0.0,3.02165799996601,3.02165799996601,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,41,2707.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9112543195163538,0.958413418301119,0.04715909878476521,0.0,2.336129000013898,2.336129000013898,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,42,2775.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9067423603503044,0.9408911156779131,0.03414875532760864,0.0,2.2504790000539288,2.2504790000539288,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,43,2875.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9041251381189538,0.9592095593330265,0.055084421214072754,0.0,2.291008999918631,2.291008999918631,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,44,2941.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8991780016093348,0.9567508551918258,0.05757285358249098,0.0,2.1224690000281043,2.1224690000281043,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,45,3011.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8935430561648612,0.9520153955337636,0.05847233936890239,0.0,2.255219000062425,2.255219000062425,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,46,3082.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8859589766177236,0.9560860853995625,0.07012710878183892,0.0,2.3905990000230304,2.3905990000230304,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,47,3152.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.878017063409213,1.05,0.171982936590787,0.0,2.1877389999644947,2.1877389999644947,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,48,3224.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.870490240180356,0.9316586085135488,0.061168368333192724,0.0,2.3872189999565308,2.3872189999565308,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,49,3295.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8617491577969448,0.9627006020913121,0.10095144429436731,0.0,2.268158999982006,2.268158999982006,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,50,3366.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8522769393543475,0.9952200546623762,0.14294311530802872,0.0,2.135368999915954,2.135368999915954,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,51,3440.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.842150855223188,0.964037935801066,0.121887080577878,0.0,2.2002990000373757,2.2002990000373757,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,52,3520.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.832208196582864,0.9657549548125652,0.1335467582297012,0.0,2.1125790000269262,2.1125790000269262,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,53,3592.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8235867586443123,0.999276739326497,0.17568998068218467,0.0,2.1689189999278824,2.1689189999278824,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,54,3666.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8137928491330483,0.9700223057843758,0.15622945665132748,0.0,2.1031090000178665,2.1031090000178665,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,55,3740.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8045696700159308,0.9964071245637656,0.19183745454783474,0.0,2.1551390000240644,2.1551390000240644,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,56,3815.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.7951505291334233,0.9676382002223908,0.17248767108896745,0.0,2.1844390000751446,2.1844390000751446,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell53,57,3891.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.7861971365096208,0.9925203661441557,0.20632322963453498,0.0,2.168299000004481,2.168299000004481,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,0,0.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,1.0,1.001970437773107,0.0019704377731069034,0.0,1.4737190000460032,1.4737190000460032,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,1,0.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.997232217869594,0.9994070721599244,0.0021748542903303747,0.0,2.338349000069684,2.338349000069684,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,2,69.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9929221450668266,0.9947342846016772,0.0018121395348505986,0.0,2.3379289999638786,2.3379289999638786,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,3,131.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9903823083195622,0.9919894867887951,0.0016071784692328617,0.0,2.2007090000215612,2.2007090000215612,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,4,195.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9876006243894102,1.003244512641265,0.01564388825185481,0.0,2.2062189999587645,2.2062189999587645,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,5,259.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9855726533798812,0.9966322321032545,0.011059578723373265,0.0,2.1680890000652653,2.1680890000652653,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,6,324.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9828665834716308,1.05,0.06713341652836924,0.0,2.6954080000223257,2.6954080000223257,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,7,390.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9808361116092392,0.9837965723726174,0.002960460763378192,0.0,2.4565789999542176,2.4565789999542176,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,8,456.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9778898127170168,0.9695767465519629,0.008313066165053895,0.0,2.22121900003458,2.22121900003458,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,9,523.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.975493775009448,0.9579528406754915,0.017540934333956537,0.0,2.7184189999616137,2.7184189999616137,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,10,590.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9738485080426746,0.9652891662405348,0.008559341802139797,0.0,3.965558000004421,3.965558000004421,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,11,656.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9718156824364064,0.9588530479843259,0.012962634452080457,0.0,3.8173679999999877,3.8173679999999877,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,12,723.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9694798858610788,0.9550199689090175,0.01445991695206128,0.0,2.6895089999925403,2.6895089999925403,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,13,790.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9671991080487604,0.9190867224479942,0.04811238560076625,0.0,3.105518000097618,3.105518000097618,839.6552734375,1,
